EPOCHS_TMIN,EPOCHS_LENGTH,EPOCHS_EMPTY_FROM_MVT_TMINS,FMIN,FMAX,CLASSIFIER,RANDOM_STATE,N_SPLIT,NUMBER_OF_SESSIONS,score_A,score_B,score_C,score_X,duration,memory
-0.75,1.8,-4.5,1,40,SVC,42,4,89,0.8488313617734249,0.8173227699683756,0.72182890389102,0.8451423293324614,1098.8958127498627,2771.0546875
-1.0,1.9,-4.5,1,40,SVC,42,4,89,0.8468647375174514,0.8071198383103158,0.7120275507956526,0.8346051597927604,1107.9538040161133,2938.31640625
-1.25,2.0,-4.5,1,40,SVC,42,4,89,0.8250537479677731,0.7943307892044,0.6956666693572031,0.8227008142069856,1131.0959341526031,3078.74609375
-1.5,2.1,-4.5,1,40,SVC,42,4,89,0.7980806977486752,0.7732638014878754,0.6869896909515649,0.7912186331135989,1101.9063467979431,3169.15234375
0.0,2.3,-4.5,1,40,SVC,42,4,89,0.7357747661105122,0.6962338187307087,0.6241921508242148,0.7242245963680636,1160.6062624454498,3272.1015625
-0.25,2.4,-4.5,1,40,SVC,42,4,89,0.765698188066116,0.7274878385232414,0.6481596865018354,0.7602979870690132,1144.7623653411865,3238.6796875
-0.5,2.5,-4.5,1,40,SVC,42,4,89,0.8006721662322573,0.7611542725412063,0.6622741221922565,0.7910754007736946,1127.234482049942,3572.703125
-0.75,1.5,-5.0,1,40,SVC,42,4,89,0.843133867598959,0.8134466078303875,0.7118439555182164,0.8383515061979974,1086.0778677463531,2553.27734375
-1.0,1.6,-5.0,1,40,SVC,42,4,89,0.834860774462028,0.8046931493595525,0.6994465104132123,0.8308241226391015,1066.3894701004028,2638.90625
-1.25,1.7,-5.0,1,40,SVC,42,4,89,0.8114088676389872,0.7946259143924047,0.6938940574072291,0.8124314484533026,1094.0282742977142,2966.828125
-1.5,1.8,-5.0,1,40,SVC,42,4,89,0.7851587619482513,0.7705107653567409,0.6794202180757613,0.7744210601933793,1094.5897662639618,2778.75
0.0,2.0,-5.0,1,40,SVC,42,4,89,0.7722508228021271,0.7386514147469029,0.6524046228818012,0.7644136354308859,1108.9387092590332,2968.6484375
-0.25,2.1,-5.0,1,40,SVC,42,4,89,0.803977651913764,0.7674674473685272,0.6720281893473989,0.7960805855891276,1097.8948118686676,3195.26171875
-0.5,2.2,-5.0,1,40,SVC,42,4,89,0.8230794608884497,0.7915775626065438,0.688271665477877,0.8209948833568732,1123.6560187339783,3197.21875
-0.75,2.3,-5.0,1,40,SVC,42,4,89,0.8441348229958947,0.8059981450885942,0.7023068206574575,0.8350136246616168,1128.9634058475494,3390.56640625
-1.0,2.4,-5.0,1,40,SVC,42,4,89,0.8505194889009406,0.8118217644851096,0.7046569962379492,0.8407616052198603,1141.1843872070312,3450.25390625
-1.25,2.5,-5.0,1,40,SVC,42,4,89,0.8468636913835677,0.8087201479628532,0.7002560369108779,0.832241488327672,1134.7666170597076,3468.63671875
-1.5,1.5,-5.5,1,40,SVC,42,4,89,0.7601008273866257,0.7486520247349675,0.6674990925665465,0.7553070513488508,1075.5571913719177,2434.546875
0.0,1.7,-5.5,1,40,SVC,42,4,89,0.7956805462961719,0.7656831960770465,0.6731094744330812,0.7936410295336105,1066.906141757965,2656.609375
-0.25,1.8,-5.5,1,40,SVC,42,4,89,0.8246774081220964,0.7909447430851091,0.6895713867597304,0.8186040690197239,1100.3005034923553,2716.56640625
-0.5,1.9,-5.5,1,40,SVC,42,4,89,0.8396709101395404,0.8144158047404344,0.7116912778041891,0.8406280041505464,1087.8496253490448,3007.44140625
-0.75,2.0,-5.5,1,40,SVC,42,4,89,0.8536284043483966,0.8239603878645754,0.7165728310472488,0.853311552392376,1126.5562779903412,3046.5625
-1.0,2.1,-5.5,1,40,SVC,42,4,89,0.8485047026131498,0.8210424911340468,0.713668084590366,0.8461737438267554,1094.2397058010101,3092.21875
-1.25,2.2,-5.5,1,40,SVC,42,4,89,0.8397011165735262,0.8098657309396489,0.7077347978699087,0.8292438979934168,1112.0772716999054,3079.4765625
-1.5,2.3,-5.5,1,40,SVC,42,4,89,0.8226054911022894,0.7949753330047049,0.692432895491897,0.8107072349910237,1099.6974546909332,3289.421875
0.0,2.5,-5.5,1,40,SVC,42,4,89,0.732612759695588,0.6975501366302282,0.6246069845683256,0.7140694585305245,1135.7935237884521,3530.7578125
-0.25,1.5,-6.0,1,40,SVC,42,4,89,0.8329964913982211,0.8113471309056405,0.7192421421448598,0.8284141045819186,1068.325763463974,3048.6015625
-0.5,1.6,-6.0,1,40,SVC,42,4,89,0.8445024510943351,0.8238211816764472,0.7219160762376058,0.8443065636098752,1072.870079278946,2646.0078125
-0.75,1.7,-6.0,1,40,SVC,42,4,89,0.8518086861263336,0.8283550932252158,0.7314148115263255,0.8474172222654686,1092.7260761260986,2900.33203125
-1.0,1.8,-6.0,1,40,SVC,42,4,89,0.8468949302461186,0.8241447910977104,0.7251173450024309,0.8435432430760033,1082.5705573558807,2948.50390625
-1.25,1.9,-6.0,1,40,SVC,42,4,89,0.8333648107699017,0.8098806734725488,0.7123044751863123,0.8344810827525476,1090.6542773246765,2776.98828125
-1.5,2.0,-6.0,1,40,SVC,42,4,89,0.8048810512116802,0.7931887780979896,0.6956251172472595,0.8062129184176914,1096.8632247447968,3057.77734375
0.0,2.2,-6.0,1,40,SVC,42,4,89,0.7494564070418422,0.7324990267159289,0.6471398633634515,0.7457922637774492,1121.1273910999298,3234.0234375
-0.25,2.3,-6.0,1,40,SVC,42,4,89,0.7882431793756821,0.7634498368180154,0.6690115753109719,0.7782749006608765,1143.0617480278015,3113.41015625
-0.5,2.4,-6.0,1,40,SVC,42,4,89,0.8154399397088176,0.7888649826226654,0.6842897622089077,0.8131764553951,1147.031578540802,3430.96484375
-0.75,2.5,-6.0,1,40,SVC,42,4,89,0.8351220996101119,0.8149248535483173,0.7019489274792817,0.8357519669495532,1132.8597342967987,3551.390625
-1.0,1.5,-6.5,1,40,SVC,42,4,89,0.8297402482404203,0.8047903024880816,0.7168157295315291,0.8212451271996237,1050.8295321464539,2447.359375
-1.25,1.6,-6.5,1,40,SVC,42,4,89,0.8149102848962102,0.7892061549019331,0.7018098686405081,0.8063045445837272,1052.0072627067566,2879.671875
-1.5,1.7,-6.5,1,40,SVC,42,4,89,0.7808262672224437,0.7652127443828904,0.6870699487697814,0.7725592829692219,1121.5205478668213,2597.3828125
0.0,1.9,-6.5,1,40,SVC,42,4,89,0.767791110315627,0.7469625541455912,0.6663780551076149,0.7597688032445719,1102.330111503601,2843.75390625
-0.25,2.0,-6.5,1,40,SVC,42,4,89,0.8025228429493968,0.7832714475499919,0.6947218084921043,0.7981346381778067,1122.2704615592957,3083.19140625
-0.5,2.1,-6.5,1,40,SVC,42,4,89,0.8293834814746119,0.8072493317090024,0.7074931133181767,0.8206406905622802,1101.6176767349243,3152.7421875
-0.75,2.2,-6.5,1,40,SVC,42,4,89,0.8472696591566341,0.8213442314030226,0.7185326300929477,0.8376785153578883,1104.1813447475433,3188.03125
-1.0,2.3,-6.5,1,40,SVC,42,4,89,0.8519986077742429,0.8241094691866844,0.7210072791825728,0.8414465730285063,1108.0044713020325,3352.546875
-1.25,2.4,-6.5,1,40,SVC,42,4,89,0.8459038102183921,0.8174458664621305,0.7189987367533315,0.8337983591277147,1153.0526359081268,3393.15625
-1.5,2.5,-6.5,1,40,SVC,42,4,89,0.8257306243856395,0.8018886136165867,0.7027443614456026,0.816564593819123,1153.5129022598267,3521.63671875
0.0,1.6,-7.0,1,40,SVC,42,4,89,0.7710634824198854,0.7538666949724833,0.6841384346298458,0.7667323884958168,1076.5477776527405,3071.21484375
-0.25,1.7,-7.0,1,40,SVC,42,4,89,0.7984081227073894,0.7838759860317459,0.702667861075922,0.794257980061062,1094.577026605606,2950.52734375
-0.5,1.8,-7.0,1,40,SVC,42,4,89,0.8191562191832585,0.8047940656801209,0.7190374640730274,0.8212191467557685,1063.6250121593475,2793.05078125
-0.75,1.9,-7.0,1,40,SVC,42,4,89,0.8280202258790264,0.8127594843764715,0.7248438819656802,0.8253529742260304,1086.935304403305,2913.71484375
-1.0,2.0,-7.0,1,40,SVC,42,4,89,0.8280729656623123,0.8108210973986087,0.7208976079273708,0.8263939436793435,1093.0166902542114,3110.2734375
-1.25,2.1,-7.0,1,40,SVC,42,4,89,0.8217242927392636,0.806738226952824,0.7085343682733096,0.8199235301288756,1129.553056716919,3040.48046875
-1.5,2.2,-7.0,1,40,SVC,42,4,89,0.8034455560746407,0.7940837154744429,0.6976181510696173,0.7943248947847901,1130.465631723404,3339.74609375
0.0,2.4,-7.0,1,40,SVC,42,4,89,0.7057986010707723,0.6992928078091065,0.6254865062016378,0.6994118303052361,1134.0758821964264,3460.734375
-0.25,2.5,-7.0,1,40,SVC,42,4,89,0.7424653070134477,0.7312593882067662,0.6528691912160498,0.734425338744116,1001.499683380127,3536.0078125
