EPOCHS_TMIN,EPOCHS_LENGTH,EPOCHS_EMPTY_FROM_MVT_TMINS,FMIN,FMAX,CLASSIFIER,RANDOM_STATE,N_SPLIT,NUMBER_OF_SESSIONS,score_A,score_B,score_C,score_X,duration,memory
-0.25,1.6,-4.0,1,40,SVC,42,4,89,0.8256372896048304,0.7823498718653683,0.7053533934028078,0.811851411189098,1125.4542388916016,2536.91796875
-0.5,1.7,-4.0,1,40,SVC,42,4,89,0.8390286629140237,0.8032281184983434,0.7156242670609427,0.8308443728050311,1133.6602430343628,2691.77734375
-0.75,1.8,-4.0,1,40,SVC,42,4,89,0.8477466690412836,0.807598841487092,0.7091697764771336,0.8359904568187977,1138.1679615974426,2695.3046875
-1.0,1.9,-4.0,1,40,SVC,42,4,89,0.8393884341554332,0.8105119155812242,0.6980950153312687,0.8373328698725822,1144.8856291770935,2782.7578125
-1.25,2.0,-4.0,1,40,SVC,42,4,89,0.8197445671779868,0.797875568649977,0.689011950029826,0.8205086299510539,1149.5487790107727,2883.08203125
-1.5,2.1,-4.0,1,40,SVC,42,4,89,0.7940037745160986,0.7852369255907485,0.677466526183063,0.7887569470918105,1154.0425589084625,2955.04296875
0.0,2.3,-4.0,1,40,SVC,42,4,89,0.7312401810620248,0.701264819511823,0.6212584687341542,0.7236932992814866,1119.5610353946686,3354.3828125
-0.25,2.4,-4.0,1,40,SVC,42,4,89,0.772645049679878,0.7299164029978267,0.6475276629652913,0.7610983383050219,1130.053539276123,3462.09765625
-0.5,2.5,-4.0,1,40,SVC,42,4,89,0.7959311303261483,0.7590430423717325,0.6549959305367021,0.7871369781252704,1139.9760339260101,3532.6875
-0.75,1.5,-4.5,1,40,SVC,42,4,89,0.8418446194925415,0.8106780329292799,0.719720872958264,0.8316017392419246,1096.2558341026306,2534.17578125
-1.0,1.6,-4.5,1,40,SVC,42,4,89,0.8354573180712932,0.8025846520287461,0.7078838952376363,0.827094491163721,1091.8490993976593,2689.7734375
-1.25,1.7,-4.5,1,40,SVC,42,4,89,0.8183688258742171,0.7902677479729968,0.6906693234422301,0.8097513331850417,1095.7908585071564,2654.18359375
-1.5,1.8,-4.5,1,40,SVC,42,4,89,0.7843125595253742,0.7638641257479463,0.6799637813303934,0.7679729024111683,1117.1176326274872,2816.22265625
0.0,2.0,-4.5,1,40,SVC,42,4,89,0.7674927016926575,0.7292578275446492,0.6486345094946367,0.7671344331055014,1127.438071489334,3059.54296875
-0.25,2.1,-4.5,1,40,SVC,42,4,89,0.7954873579911111,0.756296317300007,0.6698010743148053,0.7922845982166264,1107.7309074401855,3106.73046875
-0.5,2.2,-4.5,1,40,SVC,42,4,89,0.8141548912229272,0.7796077355398144,0.6866779402224497,0.8164245833422243,1135.5794999599457,3265.8671875
-0.75,2.3,-4.5,1,40,SVC,42,4,89,0.8315938522945613,0.7933588426363591,0.698234089909975,0.8317922935330833,1130.1597084999084,3340.55859375
-1.0,2.4,-4.5,1,40,SVC,42,4,89,0.8403189955768631,0.8055000079414633,0.6980908649209041,0.8359623865769293,1161.056331396103,3246.16015625
-1.25,2.5,-4.5,1,40,SVC,42,4,89,0.8291567511504524,0.80159989738976,0.697465434630403,0.8275098911871341,1111.8449425697327,3516.26953125
-1.5,1.5,-5.0,1,40,SVC,42,4,89,0.7575459246549817,0.7468748888040333,0.6639175194928542,0.7455996205469801,1086.2935645580292,2463.6015625
0.0,1.7,-5.0,1,40,SVC,42,4,89,0.7887740834006789,0.7616259949449786,0.6674797478913959,0.7909730272114566,1095.317048549652,2764.96875
-0.25,1.8,-5.0,1,40,SVC,42,4,89,0.8204113000831064,0.78525687087511,0.6927776347317494,0.8148575587607411,1113.809143781662,2827.39453125
-0.5,1.9,-5.0,1,40,SVC,42,4,89,0.8332701493320676,0.8080936499894835,0.70901196718497,0.838475887984304,1119.1942274570465,2892.26953125
-0.75,2.0,-5.0,1,40,SVC,42,4,89,0.8484695939183149,0.8208829047427966,0.7103784240785571,0.8453557184774768,1121.9942255020142,2990.0859375
-1.0,2.1,-5.0,1,40,SVC,42,4,89,0.849361710264654,0.816668188096195,0.7115963859548459,0.8438094726013006,1102.169118642807,3094.53125
-1.25,2.2,-5.0,1,40,SVC,42,4,89,0.840660472141993,0.8090507031033772,0.7017058005303372,0.8328167866881686,1133.833208322525,3297.01171875
-1.5,2.3,-5.0,1,40,SVC,42,4,89,0.820811608040277,0.7956129545523596,0.6834369502044256,0.8071247332283276,1151.8623113632202,3195.390625
0.0,2.5,-5.0,1,40,SVC,42,4,89,0.7215769915099898,0.6954315706171417,0.6196134766513209,0.7117625000384041,1139.6813292503357,3577.44140625
-0.25,1.5,-5.5,1,40,SVC,42,4,89,0.8312959293430067,0.8055044350870344,0.7116940158866968,0.8251790875170613,1085.533763885498,2745.7890625
-0.5,1.6,-5.5,1,40,SVC,42,4,89,0.8465742015618907,0.8226625216616724,0.7168486184756073,0.8451597732743346,1111.7590780258179,2587.8203125
-0.75,1.7,-5.5,1,40,SVC,42,4,89,0.8485542447558232,0.8231445096800372,0.7139731507997766,0.8434378011670851,1110.5932188034058,2726.2265625
-1.0,1.8,-5.5,1,40,SVC,42,4,89,0.8428969852389989,0.8218539585628715,0.712890655054362,0.8394548508549071,1100.3895223140717,2830.0390625
-1.25,1.9,-5.5,1,40,SVC,42,4,89,0.8290607691449194,0.8067964241951189,0.7040995255085544,0.8244111570062688,1100.8436164855957,2952.390625
-1.5,2.0,-5.5,1,40,SVC,42,4,89,0.8075487906722146,0.7852526788751264,0.6867853874418415,0.8006302017454979,1119.1412634849548,2981.56640625
0.0,2.2,-5.5,1,40,SVC,42,4,89,0.7550154620762126,0.7266866427115647,0.6433228036490584,0.7399695384650746,1123.9319307804108,3229.15625
-0.25,2.3,-5.5,1,40,SVC,42,4,89,0.7860828467862659,0.7537142113516374,0.6599395777645516,0.7796944510999239,1144.7937994003296,3234.63671875
-0.5,2.4,-5.5,1,40,SVC,42,4,89,0.8155635858342372,0.7821948847132236,0.6748557521527763,0.8080573586830115,1152.8504614830017,3391.3125
-0.75,2.5,-5.5,1,40,SVC,42,4,89,0.8353992600218924,0.8021095809771703,0.6995135197182174,0.8322252673961912,1147.9272027015686,3600.05859375
-1.0,1.5,-6.0,1,40,SVC,42,4,89,0.8352040661380626,0.8077834695669783,0.7171324195060462,0.8303520598845585,1086.3449041843414,2762.3046875
